,Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),Poverty headcount ratio at national poverty lines (% of population),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)",Income share held by lowest 20%,"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Contraceptive prevalence, any methods (% of women ages 15-49)",Births attended by skilled health staff (% of total),"Mortality rate, under-5 (per 1,000 live births)","Prevalence of underweight, weight for age (% of children under 5)","Immunization, measles (% of children ages 12-23 months)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Prevalence of HIV, total (% of population ages 15-49)",Forest area (sq. km),"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Energy use (kg of oil equivalent per capita),CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Start-up procedures to register a business (number),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"External debt stocks, total (DOD, current US$)",Total debt service (% of GNI),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",Net ODA received per capita (current US$),GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Antiretroviral therapy coverage (% of people living with HIV),"Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,"Patent applications, nonresidents","Patent applications, residents",People practicing open defecation (% of population)
45,YR2000,COG,3127411.0,2.886358372,342000.0,,1766723633.0,560.0,8125981776.0,2600.0,,52.12300000000001,4.871,122.1396,,,114.3,,34.0,,,,4.2,225560.0,,226.9839174,0.3353451145,95.60623788,3219910550.0,7.575980392000001,47.04008308,5.304252999,72.15267176,80.29714722,43.61273719,22.6259542,,,,,2.2382731280000003,,91.74167896,100.0,4675949722.0,1.979541266,,36536329.84,-97897925.12,10.28006872,1029.577037,-162058771.0,-0.881991517,0.0,49.96940388,427.754,407.987,8529.0,890.0,3680.0,,,8.237054081
46,YR2000,CRI,3962372.0,1.960917604,51100.0,,14066314881.0,3550.0,29436005402.0,7430.0,3.9,77.452,2.363,74.9312,,96.6,13.0,,82.0,88.31564,62.0568,1.00061,0.2,23760.0,,725.2181268999999,1.381705453,1506.92565,14949514493.0,3.833166661,9.414587535,9.288489346,25.5523604,43.11444085,43.78156897,20.73621629,22.25516097,,,0.0,5.34058892,,81.86887946,100.0,4692408664.0,4.568974108,,142395232.1,723426415.3,3.3313378960000004,3772.870012,-616036841.1,10.99252429,8.0,32.60061469,126.586,71.411,855.0,30.0,586.0,,,0.8047894556
47,YR2000,CIV,16454668.0,2.598674067,322460.0,,10611344473.0,640.0,35480054293.0,2160.0,,49.635,5.87,137.767,,62.8,144.8,,68.0,43.29003,,,5.6,103280.0,15.82712082,412.6449102,0.4127268931000001,173.9931793,10717022463.0,-2.068400057,2.245818787,24.98911571,21.50447966,40.78102913,33.85677511,10.484562400000002,,,,,2.8742725160000004,,59.43815106,100.0,12059905376.0,10.52445996,,389722259.5,234701641.1,21.32647101,651.3059068,,2.530775167,0.0,34.99004917,470.644,441.673,63906.0,4700.0,31363.0,,,36.12045864
48,YR2000,HRV,4468302.0,-0.9864348586,56540.0,,23409515797.0,5240.0,46712469937.0,10450.0,,72.80780488,1.39,16.773,69.0,99.9,8.3,,93.0,90.88206,85.52605,1.01085,0.1,18850.0,,1876.805775,4.328211925,2828.815062,21774273832.0,3.772605557,4.429622532,4.988633421,24.33558622,36.50504249,39.55190183,20.15082908,35.27279197,,12.60496686,3.030055777,23.32842149,,56.57593955,100.0,,,,64996306.21,1056781255.0,14.66105022,4873.053306,-1012433654.0,4.611315547,31.0,44.3537266,174.609,70.95,327.0,5.0,249.0,538.0,337.0,0.4457443919
49,YR2000,CUB,11126430.0,0.3760286452,109890.0,,29128253985.0,2620.0,,,,76.699,1.6030000000000002,52.9062,73.3,99.9,8.5,3.4,94.0,95.54506,82.75083000000002,0.9885,0.1,24350.0,,1144.784715,2.344271343,1137.921148,30565400000.0,5.914760174,1.741163443,6.601255014,25.53508215,14.13002938,16.9459585,12.50335347,,,,,0.058743011,,21.32803758,100.0,,,,,,4.0507152789999985,2747.098575,,,1.0,35.07925761,134.05,88.595,990.0,67.0,652.0,,,1.835220073
50,YR2000,CUW,133860.0,-4.075386132,444.0,,,,,,,,,41.2672,,,,,,,,,,,,15720.11056,,7291.199761,,,,0.5474357124,14.78992193,,,,,,,,,,,,,,,,,,,,,,,177.205,82.76,,,,,,0.9611878287
51,YR2000,CYP,943290.0,1.844985508,9250.0,,9843307466.0,14180.0,13508171472.0,19460.0,,78.009,1.716,9.5572,,97.9,6.6,,86.0,97.6595,93.37214,1.01198,,1716.100006,,2265.407245,7.347295105,3373.2998340000013,9985843544.0,5.965317744,2.743399648,3.647293341,17.68611172,69.96285033,67.53207651,20.57917995,53.56584484,,,2.8220901510000003,31.47693195,,48.03800479,100.0,,,,48199808.13,854874285.7,,14388.3467,-682782317.3,,,40.73143941,90.721,47.408,72.0,2.0,45.0,,,0.0
52,YR2000,CZE,10255063.0,-0.2804141081,78870.0,,64915434783.0,6330.0,163000344163.0,15890.0,,74.96829268,1.15,13.4416,,99.9,5.5,,97.0,99.34734,88.31745,1.01072,0.1,26370.0,,3988.038494,12.07688904,5703.816739,61649492817.0,4.266741357,1.76630394,3.1152483010000003,33.87494205,48.19229106,50.04082974,31.40788428,30.7750338,,15.80898651,1.877356956,42.23784093,,99.05677599,100.0,,,,602866677.9,4987079129.0,,6011.615220000002,-4944400745.0,3.775388292,38.0,44.55048967,172.623,76.137,397.0,6.0,238.0,4384.0,555.0,0.0
53,YR2000,DNK,5339616.0,0.3342336188,43090.0,,173981941351.0,32580.0,149560708541.0,28010.0,,76.59268293,1.77,7.1736,,98.8,5.5,,99.0,100.14678,126.98766,1.02386,0.1,5855.0,,3489.614796000001,9.613175554,6482.488628,164158739098.0,3.746862615,3.017974269,2.151853226,23.65270962,44.84730129,38.13668044,22.35152827,38.47747182,,68.11616647,1.457444051,62.97378451,,58.99716368,100.0,,,,661957528.9,36013297907.0,,30743.54768,-7632079642.0,2.903282032,43.0,46.51241496,125.917,78.859,300.0,5.0,229.0,140.0,1730.0,0.0
54,YR2000,DJI,717584.0,2.484539383,23200.0,,,,,,,57.022,4.484,33.099000000000004,,,101.3,,50.0,26.69269,14.04512,0.71502,2.2,55.99999905,,,0.4752488907,,551230861.9,,,,,,,,,,,5.069101191000001,0.032051997,,43.35751434,100.0,297640325.2,,,1761187.479,3286049.482,100.6711409,768.1760767000003,-3286049.482,,0.0,37.66610857,346.256,292.488,1777.0,110.0,992.0,,,18.93825001
55,YR2000,DMA,69650.0,-0.2652616532,750.0,,293844902.8,4220.0,401854626.1,5770.0,,,,,,100.0,14.8,,99.0,119.42724,111.51306,1.06045,,473.3000183,23.40745735,,1.474170854,,333468888.9,2.339507407,-1.782406959,11.90473652,15.86032791,43.33571014,54.90100692,,,,,,1.722900215,,60.57536602,100.0,183329449.5,3.745845735,,11111.11111,17596296.3,219.3826274,4787.780171,-17596296.3,0.8569468054,,,183.0,105.0,16.0,,14.0,,,17.20828044
56,YR2000,DOM,8471321.0,1.522967473,48670.0,32.1,22729327262.0,2680.0,53481190272.0,6310.0,3.7,69.429,2.839,107.8534,64.7,97.6,40.9,3.5,85.0,78.81883,60.05714,1.04057,1.7,14860.0,7.070862181,852.25008,2.336211672,1327.774027,24305116729.0,4.66176228,7.207762797000001,6.718342047,31.67042451,35.49782514,43.80256795,27.8926622,13.80254012,,,1.030096472,8.327284492999999,,62.60410172,100.0,4617977128.0,2.275009034,,19300000.0,989000000.0,6.632967869,2869.105861,-952900000.0,7.724135662,0.0,34.0450489,231.02,142.882,6914.0,170.0,4950.0,,,5.169697767
57,YR2000,ECU,12681123.0,1.902742082,256370.0,,19661165958.0,1550.0,69280703994.0,5460.0,3.0,72.76100000000002,3.102,84.1908,,,29.0,,99.0,97.24127,57.70923000000001,1.00575,0.4,137289.1992,4.959898564,695.1847246,1.633810349,634.8806804999998,18327764882.0,1.091798885,-7.714064317,15.40454427,33.61759449,32.12753529,27.33716401,21.27872101,,,4.075783407,1.452075953,3.802604864,,47.18524084,100.0,17175420123.0,18.36287889,,6000000.0,-23439367.91,11.60859334,1445.279324,23439367.91,96.09411369,1.0,38.29827181,200.974,115.08,7806.0,390.0,4568.0,541.0,10.0,14.27826955
58,YR2000,EGY,68831561.0,1.930382623,1001450.0,,97432762039.0,1420.0,412961924858.0,6000.0,,68.602,3.34,55.6848,56.1,60.9,46.8,,98.0,91.26548,81.98578,0.93284,0.1,590.0,2.390901441,589.6677834,2.053217709,976.9646224,99838543960.0,6.370003832999999,3.944406991,15.53807704,30.7518671,16.20111732,22.81681858,19.55307263,,,,2.55126514,1.975692517,,19.88610732,100.0,29232716501.0,1.835948554,,32000000.0,1235000000.0,19.9157186,1450.476242,-1184000000.0,2.6838053530000003,0.0,21.68698195,216.858,134.99,65995.0,1100.0,40193.0,1081.0,534.0,1.660300892
59,YR2000,SLV,5887936.0,0.7345264531,21040.0,,11209713646.0,1900.0,25731066474.0,4370.0,3.2,68.875,3.022,91.262,,,32.9,,97.0,91.04666,58.32695,0.95002,0.6,3320.0,11.40652058,673.7734581,0.9753030604,614.9863042000002,11784927700.0,1.12605705,3.274520865,7.172784777,26.31714745,26.82727023,41.88281868,17.66906046,15.54197061,,,0.8403310381,12.62968891,,66.93295199,100.0,4535064825.0,3.274278298,,19200000.0,173400000.0,30.56079414,2001.538009,-178400000.0,2.271287568,0.0,39.45552776,305.4890000000001,134.766,4019.0,110.0,2170.0,,,10.16995077
60,YR2000,GNQ,606181.0,4.110344072,28050.0,,466800820.7,770.0,3408755736.0,5620.0,,53.279,5.834,183.0362,10.1,64.6,156.8,15.7,51.0,45.02633,23.48837,0.72895,3.5,17430.0,193.6282839,,0.7501191888,,1045998496.0,18.21377996,64.7350223,,,,,,,,,,0.824836146,,147.9925645,100.0,,,,,154499589.9,35.08852966,1725.5547379999994,,4.802288869,0.0,40.34849759,356.69,309.757,2603.0,110.0,1114.0,,,10.67990348
61,YR2000,ERI,2292416.0,2.428957109,117600.0,,696072845.2,300.0,4536444377.0,1980.0,,55.273,5.3210000000000015,88.595,,,85.5,,76.0,48.50745,34.55468,0.7842100000000001,1.5,15760.0,4.691185323,308.7969199,0.2655373196,75.030012,706370815.6,-3.141985774,24.97759459,12.59042177,19.16068042,9.670620593999999,58.21074133,21.99675676,,,,32.65567119,0.0,,71.91690098,100.0,329696750.6,0.6480143110000001,,1309557.56,27870106.71,77.65606242,308.1337836,-27875536.94,,0.0,45.82099106,404.025,336.885,4235.0,990.0,2053.0,,,82.7289443
62,YR2000,EST,1396985.0,0.4837071617,45230.0,,5799700602.0,4150.0,12666789519.0,9070.0,,70.41707317,1.36,26.2586,,99.7,10.9,,93.0,95.66775,93.82781,1.02329,0.4,22430.0,,3374.70839,10.63625164,4540.492561,5685774809.0,10.56807495,3.760529129,4.323051086,24.83882485,61.63612381,64.87740739,28.84351217,33.58899343,,,1.376327115,39.81096581,,156.2144175,100.0,,,,3038226.4,416214286.8,,4070.0328270000014,-323884848.0,4.018489525,1.0,48.55417129,308.009,118.066,110.0,4.0,67.0,791.0,13.0,0.0
63,YR2000,ETH,66224804.0,2.882672549,1104300.0,,8282808160.0,130.0,32495282529.0,490.0,,51.941,6.5429999999999975,110.6438,8.1,5.6,141.8,42.0,36.0,22.31556,13.53887,0.65727,2.4,137050.0,,478.4932546,0.05360009824,22.75582424,8242392104.0,6.07321748,9.464718955,44.66601795,11.41046712,,,0.0,,,,7.613843906,0.026813216,,21.18317083,100.0,5516263792.0,1.6933651369999998,,12556900.75,134640000.0,10.3858367,124.4608003,,0.6624581093,0.0,44.84485607,408.87,365.537,249274.0,30000.0,140688.0,9.0,3.0,79.05292156
64,YR2000,FRO,46735.0,0.6418328159000001,1396.000061,,,,,,,78.43414634,2.6,,,,,,,,,,,0.7999999820999999,,,14.7511715,,1058702725.0,,,18.1569599,17.56567262,49.83523418,57.72880247,29.77236608,,,,,36.31325559,,95.11640764,100.0,,,,5740000.0,,,22653.31605,,,,,,,,,,,,
65,YR2000,FJI,811006.0,0.5815849978000001,18270.0,,1812796976.0,2240.0,4393254619.0,5420.0,,65.687,3.09,42.88,44.0,99.0,22.7,,81.0,95.01059,78.35098,1.03109,,9804.400024,32.91626661,,1.039955315,,1684109743.0,-1.69999854,-4.666525486,14.93529897,19.51907445,,,,,,,1.902479248,6.78872906,,84.02065278,100.0,121627935.4,1.4150638219999998,,2219278.634,591375.1146,36.21428202,2076.568784,1714839.27,1.0921646,,31.72858339,264.141,174.547,385.0,10.0,181.0,,,0.6289692403
66,YR2000,FIN,5176209.0,0.2076065154,338150.0,,136751012171.0,26420.0,137615639231.0,26590.0,,77.46585366,1.73,10.1402,,98.4,4.3,,96.0,96.20359,124.57893,1.04842,0.1,224450.0,,6262.192079,10.12847414,15305.40981,125539893127.0,5.634847452000001,1.6304933169999998,2.95755939,31.62973998,42.08687739,32.907435,23.89385077,40.13694307,,233.8972837,1.241147504,71.87081844,,64.15888846,100.0,,,,99717315.41,13499419748.0,,24253.25042,14772767439.0,3.042100807,27.0,47.57642304,144.431,63.322,203.0,3.0,142.0,324.0,2579.0,0.0
67,YR2000,FRA,60912500.0,0.6849292537999999,549086.9922,,1520722090882.0,24970.0,1614576023392.0,26510.0,,79.05609756,1.89,7.6438,81.8,,5.4,,84.0,92.93037,105.59022,0.99611,0.2,152890.0,,4135.477644,5.946665463,7224.526984999998,1362248940483.0,3.923669206,1.553290274,2.098357551,21.29393981,28.59497425,27.26627147,22.48805446,42.80721095,,106.1945491,2.482238086,49.22869227,,48.93019038,100.0,,,,5120725879.0,41382267637.0,,22364.02939,132183860805.0,1.675959887,70.0,45.6098769,138.639,60.93600000000001,3331.0,73.0,2067.0,3483.0,13870.0,0.0
68,YR2000,PYF,240686.0,1.872537189,4000.0,,3794350985.0,15760.0,,,,72.303,2.463,47.4068,,99.0,,,,,,,,1050.0,,,2.36152082,,3447543138.0,4.000000343,0.9615340507,4.705882321,,4.896582905,24.22879547,,,,,,16.57761565,,34.57534692,100.0,,,,,2000000.0,,14323.82082,,,,39.60526316,196.642,114.067,,,,,,1.5163277780000002
69,YR2000,GAB,1228360.0,2.414870179,267670.0,,3800818497.0,3090.0,14743976923.0,12000.0,,58.264,4.533,138.5048,32.7,85.5,84.7,8.8,55.0,,,,4.1,220000.0,103.7453093,1197.22964,3.821159921000001,880.0351688,5067865321.0,-1.882966398,28.0893436,6.213624522000001,56.2551965,69.03217671,32.66975223,21.90205643,,,,1.801452248,9.769123058,,70.00975313,100.0,3923224805.0,8.216338431,,77579832.34,278061232.0,9.64700902,4125.716664000001,67957320.68,0.5049200258,0.0,38.80534909,323.79,307.082,2195.0,160.0,1179.0,,,1.713969486
70,YR2000,GMB,1317703.0,3.127234728,11300.0,,821354093.5,620.0,1460305031.0,1110.0,,55.956,5.879,123.7992,9.5,51.6,114.8,15.4,89.0,66.12758000000001,,,1.4,4610.0,7.215507946000002,,0.1864524859,,782915402.4,5.500000032999999,2.21698279,24.53228447,14.82267336,25.79867432,30.56114557,4.562497397,,,,0.4245071896,0.424981957,,25.92872734,100.0,490095321.7,2.9022976710000004,,,43520000.0,37.67161492,594.1516429999998,,0.8449695668000001,0.0,41.14822885,326.356,275.087,3434.0,530.0,2258.0,,,5.724386113
71,YR2000,GEO,4077131.0,-1.944629157,69700.0,,3298116884.0,810.0,11883232471.0,2910.0,5.4,69.902,1.608,53.2282,,95.5,36.8,,73.0,118.08933,87.20838,1.02469,0.1,27606.00098,,703.7218082999997,1.11256641,1574.391404,3057424694.0,1.838341768,4.680421508,20.60069502,20.99950356,22.99484693,39.66758564,26.58175575,10.35743836,,,0.6155821719,4.464297381000001,,33.75389758,100.0,1825515849.0,3.967556959,,21019632.39,131466678.3,42.17426421,749.8961142999997,-128067895.3,,0.0,46.25595247,241.551,101.49,1750.0,17.0,1233.0,186.0,232.0,1.379039631
72,YR2000,DEU,82211508.0,0.1354316004,357030.0,,2154663483622.0,26210.0,2229306920614.0,27120.0,8.8,77.92682927,1.38,12.6676,,98.6,5.4,,92.0,104.34692,99.93066,0.9825,0.1,113540.0,,4094.06036,10.09563988,6635.421406,1949953934034.0,2.962045368,-0.4497878839,0.9531864227,27.88030125,30.82953772,30.56045888,23.92325937,29.71972331,,65.14221428,1.443623375,59.21557459,,53.79650163,100.0,,,,8663452861.0,247986590495.0,,23718.7467,-149816685276.0,1.4402681869999998,68.0,43.74451048,125.456,63.354,3300.0,53.0,2073.0,10406.0,51736.0,0.0
73,YR2000,GHA,19278856.0,2.449490386,238540.0,,6465615373.0,340.0,33041124698.0,1710.0,,57.002,4.8260000000000005,83.9638,,,99.5,,90.0,69.08267,35.1286,0.89591,2.4,89090.0,18.69258785,325.5569729,0.3262073745,326.1604319,4983024408.0,3.70000004,27.23011389,35.27152196,25.40392229,48.80225762,67.24617254,23.9986005,,,10.03406684,0.6272790061,0.6745472859999999,,93.19641285,100.0,6743341663.0,9.669044395,,6089512.9070000015,165900000.0,31.15589431,258.4709595,-165900000.0,25.19321937,0.0,48.65947885,319.064,279.94,43471.0,3300.0,24910.0,,,21.85792241
74,YR2000,GIB,31077.0,1.77909442,10.0,,,,,,,,,,,,,,,,92.45757,0.98808,,0.0,,4113.942787,10.73774817,3893.554719,,,,,,,,,,,,,17.8846092,,,100.0,,,,,,,,,,,,,,,,,,,0.0
75,YR2000,GRC,10805808.0,0.4090418382,131960.0,,144083261368.0,13330.0,212362791184.0,19650.0,,77.88780488,1.25,11.0336,,,6.4,,89.0,,87.81149,1.03004,,36010.0,,2506.639948,8.47843382,4586.329870000001,130133845771.0,3.919770772,1.592670443,5.435248174,18.74760216,23.71838091,34.69729663,25.82568675,41.46841028,,,3.46535532,53.53137816,,34.75729141,100.0,,,,545099711.9,-8195469.288,,12042.95373,1016664829.0,3.15118063,,38.75472826,115.019,49.299,591.0,4.0,423.0,34.0,306.0,1.123148374
76,YR2000,GRL,56200.0,0.1780944371,410450.0,,1140090032.0,20290.0,,,,66.96341463,2.329,,,,,,,,,,,2.199999988,,,9.461120996,,1068030830.0,7.101596882000001,2.110093215,,,,,,,,,,26.90520694,,59.73610332,100.0,,,,,,,19004.10729,,,,,273.8119942,185.5680655,,,,,,0.0
77,YR2000,GRD,102833.0,0.3907149394,340.0,,473787968.8,4610.0,729811265.2,7100.0,,72.648,2.582,55.2782,,100.0,15.6,,92.0,,,,,169.8999977,,,1.854307469,,520044370.4,4.887952137,2.863029772,5.164160494,17.90951883,45.32832597,59.63693411,,,,,,4.181537055,,55.18759867,100.0,199420878.4,2.98761776,,1214814.815,37407407.41,164.0523956,5057.173965,-37407407.41,2.181818182,,,228.112,130.861,25.0,1.0,14.0,,,1.873059361
78,YR2000,GUM,155329.0,0.8898087045999999,540.0,,,,,,,75.01100000000002,2.824,62.3426,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,17.51121812,,,100.0,,,,,,,,,,,40.53791875,119.834,75.054,,,,,,0.0
79,YR2000,GTM,11650743.0,2.287977379,108890.0,56.0,19403789170.0,1670.0,55670407578.0,4780.0,3.5,67.84899999999999,4.598,111.514,,,51.7,19.6,86.0,55.51237,30.38552,0.8970100000000001,0.7,42080.0,,604.3157934,0.8510674384,330.4510279,19288827159.0,3.608868745,6.83011464,22.82114793,19.79111628,20.1950344,28.95055351,17.83538743,10.15445641,,,0.9184016347,7.354303497999999,,40.863034000000006,100.0,3948027446.0,2.076753636,,55600000.0,-788600000.0,22.68954006,1655.58773,-229900000.0,5.977577347,0.0,34.4890936,265.375,150.259,16617.0,660.0,8729.0,250.0,54.0,14.06136503
80,YR2000,GIN,8240730.0,2.282782176,245860.0,,3325081120.0,400.0,9714681942.0,1180.0,,51.203,6.0820000000000025,168.9176,,,166.2,,42.0,31.67451,,,1.7,69040.0,,,0.1993532126,,2995360969.0,2.503060561,6.30012396,20.98183124,31.38226258,24.52387304,28.95784597,20.47278961,,,,1.534637514,0.511022689,,42.66597626,100.0,3091805661.0,5.370479319,,26910849.5,9942000.0,18.61606921,363.482479,-9942000.0,,0.0,52.27266267,333.199,316.336,35799.0,3700.0,16925.0,,,27.54051807
81,YR2000,GNB,1201301.0,2.0325014180000003,36130.0,,251677725.0,210.0,1303568155.0,1090.0,,50.368,5.82,130.187,7.6,31.8,174.8,21.9,71.0,28.31343,18.0878,0.64464,3.2,21200.0,3.774279797,,0.1221009555,,370173838.7,5.426987367000001,80.89967647,41.72867143,14.10938893,21.75585741,33.1174935,11.74094754,,,,2.628030362,0.0,,32.68734507,100.0,948834343.1,1.462655225,,4842971.802,702270.8631,67.48516816,308.1441193,,8.636320949,0.0,47.18576309,319.1040000000001,289.638,5193.0,610.0,2752.0,,,36.16267183
82,YR2000,GUY,746715.0,-0.395485914,214970.0,,662571887.1,890.0,2574022869.0,3450.0,,65.242,3.017,97.1796,37.3,82.9,46.6,11.9,86.0,107.87935,,,0.6,166220.0,1.094543832,,2.15586,,712667896.7,-1.363803907,6.586043731,29.983231300000003,20.00122998,96.07997321,110.6873973,23.77598249,,,,1.7659772480000002,5.334029717,,150.2803767,100.0,1374473167.0,10.4659295,,27400000.0,67100000.0,155.253343,954.4041525,-67100000.0,6.14854333,0.0,31.35610808,282.177,179.176,720.0,44.0,518.0,,,1.307910417
83,YR2000,HTI,8463806.0,1.725004718,27750.0,,3995069221.0,470.0,11871793651.0,1400.0,,57.131,4.3439999999999985,68.51899999999999,28.1,23.8,103.4,13.9,55.0,,,,3.0,1090.0,,237.5171406,0.1616047201,35.79949729,3953846311.0,0.8700592568000001,11.05615589,22.64124903,30.84587523,12.69528229,33.41453983,27.33694251,,,,,0.6498258579999999,,34.24513483,100.0,1203393476.0,1.169342848,,11000000.0,13250000.0,24.57641397,467.14755880000007,-13250000.0,9.333221976,0.0,46.98363691,337.64,273.972,19674.0,1200.0,7975.0,,,37.06716223
84,YR2000,HND,6574509.0,2.734716347,112490.0,,6682209447.0,1020.0,16745044650.0,2550.0,,70.689,4.237,116.1338,,,37.1,,98.0,,,,1.1,63920.0,,454.9337449,0.7652471082,488.4014913,7103507989.0,7.291288159,7.993446741,14.37252354,29.3809339,53.972183,66.41998159,28.28843121,,,,0.7299290605,2.361712487,,103.2025305,100.0,5614356650.0,5.772573108,,9400000.0,349978000.0,68.41119238,1080.462129,-375159148.5,11.04803493,0.0,34.69424245,199.504,143.908,6703.0,190.0,3939.0,135.0,4.0,19.85731929
85,YR2000,HKG,6665000.0,0.8815940759,1100.0,,179502657761.0,26930.0,181863075151.0,27290.0,,80.87804878,1.032,4.3656,,,,,,,,,,,,2039.054164,6.067468267000001,5446.661665,171668164083.0,7.663485949,-3.394256757,0.08732703751,12.08238349,126.0314572,121.6225633,27.58240928,,,363.14114700000016,,82.45649966,,242.7503097,100.0,,,,225384932.7,70495739306.0,,25756.66378000001,-511357032.1,-3.685503686,,41.60583038,89.865,44.431,,,,8244.0,51.0,0.0
86,YR2000,HUN,10210971.0,-0.2597649083,93030.0,,47675299041.0,4670.0,115476509620.0,11310.0,,71.24634146,1.32,22.8472,,99.5,10.2,,99.0,96.41895,96.13126,0.99887,0.1,19170.0,,2448.140338,5.467296695,3309.283711,47310623887.0,4.209179931,9.86470965,4.874384966,27.02638203,66.67745812,70.31291362,28.30316147,37.81573795,,,1.5131002269999998,30.09908413,,127.5907926,100.0,,,,69612445.15,2747712560.0,,4633.312923,-2175043005.0,9.803610169,31.0,44.60480089,271.44,114.498,839.0,16.0,553.0,4127.0,810.0,0.0
87,YR2000,ISL,281205.0,1.369192833,103000.0,,8872346536.0,31550.0,8062152412.0,28670.0,,79.65365854,2.08,19.7576,,99.3,4.0,,91.0,99.7825,106.45706,1.02583,0.1,287.99999239999994,,11091.54887,7.693782116,26201.52558,9003639475.0,4.891593506,3.984288933,7.018158867,22.62738182,32.20449795,39.11114216,24.99279184,32.18366854,,,,76.62952199,,49.86872267,100.0,,,,23393861.65,155160734.1,,32018.06325,219394452.1,5.136471232,33.0,47.28457725,98.715,59.117,13.0,0.0,9.0,825.0,51.0,0.0
88,YR2000,IND,1056575549.0,1.7681254119999998,3287260.0,,467082167276.0,440.0,2254497994239.0,2130.0,,62.505,3.3110000000000004,66.837,46.9,42.5,91.6,,56.0,71.48611,44.87198,0.80224,,653900.0,1.430795127,417.28758860000005,0.9766016864,393.6462474,468394948472.0,3.840991157,3.644970161,21.60898284,27.275027,12.997236,13.90368627,25.94689919,11.7034286,,,2.948929906,0.338555535,,20.04761159,100.0,101131491180.0,2.301935288,,486141918.9,3584217307.0,1.30934319,443.314204,-3074684332.0,4.00943591,,25.56056478,250.112,193.149,1837813.0,103000.0,1254264.0,6332.0,2206.0,72.62759649
89,YR2000,IDN,211513823.0,1.3799095280000002,1910930.0,,122450409459.0,580.0,912499951058.0,4310.0,9.6,65.77199999999999,2.512,50.3512,54.8,66.9,52.4,24.8,76.0,,55.07712,0.97027,0.1,994090.0,4.00188541,735.9134207000003,1.24539825,390.4236557,165021012078.0,4.920067747,20.44745685,15.67870444,41.96907464,40.97730847,30.45956744,22.24569693,,,16.24793089,0.6844837635,1.734793002,,66.05098262,,144048996550.0,10.83663923,,,-4550355286.0,7.864119595,780.190201,4550355286.0,3.68861916,0.0,38.18227833,213.77,167.739,187172.0,13000.0,105371.0,3733.0,157.0,32.50863076
90,YR2000,IRN,65623405.0,1.261323234,1745150.0,,115265507043.0,1760.0,690556206758.0,10520.0,,70.176,2.067,37.3756,73.8,89.6,34.3,,99.0,90.7171,77.50985,0.93347,0.1,93256.60156,,1874.671453,5.6723233120000005,1546.506159,109591707802.0,5.8580666,24.91446237,9.068419327,40.30591016,21.46705757,19.7901899,35.10053349,21.62898407,,24.35007222,2.295042222,1.46684708,,38.90531579,100.0,8800053479.0,2.722110277,,,193575000.0,1.979019528,1670.00947,-39000000.0,14.47675132,0.0,15.50694787,177.077,126.129,32844.0,560.0,22065.0,206.0,410.0,0.6883899275
91,YR2000,IRQ,23497585.0,3.0046591730000003,438320.0,,,,226902159991.0,9660.0,,69.082,4.94,63.8182,43.5,65.2,44.3,12.9,86.0,56.27178000000001,37.78888,0.77142,,8180.0,1.539583645,1104.932741,3.083093518,1240.978594,,1.406474735,43.67813996,4.634745507,84.79597915,75.70377422,49.63282142,29.1473475,,,,,0.0,,,100.0,,,,,-32000.0,4.33363684,,,4.978962132,,11.46012337,198.024,129.168,29392.0,670.0,20132.0,,,4.725031636000001
